X	Y	Nom	NUMERO_DEPARTEMENT	CODE_BASS	CODE_INSEE	IDIndexDATA	CLEGCES	NOM_PLAN_DEPLOIEMENT	CODE_REGION	CODE_INSEE_SGA	champ_graphe	longueur_specifique	vitesse_specifique	NUMERO_INSEE	GROUPEMENT	NOM_ZONE_OP	SECTEUR_SINISTRE	OBSERVATIONS	DFCI_ID_MOT	AUTRE_APPELATION	AUTRE_APPELATION_1	AUTRE_APPELATION_2	AUTRE_APPELATION_3	TYPE_AUTRE_APPELATION	TYPE_AUTRE_APPELATION_1	TYPE_AUTRE_APPELATION_2	TYPE_AUTRE_APPELATION_3	ADRESSE	Longueur specifique	Vitesse specifique	IdZoneGeo	z	type	ID
       1218295.7742301412	       6199621.73005346									20				20096																		0	10	
       1218382.629301539	       6199697.734736088									20				20096																		0	10	
       1218394.5435503493	       6199709.63436679									20				20096																		0	10	
       1218548.1281023864	       6199667.557063386									20				20096																		0	10	
       1218240.145437976	       6199599.757626169									20				20096																		0	10	
       1218453.3072032367	       6199693.233077154									20				20096																		0	10	
       1218245.7052161107	       6199572.953161695									20				20096																		0	10	
       1218536.4627652997	       6199674.900191041									20				20096																		0	10	
       1218246.3877809076	       6199562.61886242									20				20096																		0	10	
       1218706.4677523717	       6199609.818144746									20				20096																		0	10	
       1218546.426506049	       6199675.394608325									20				20096																		0	10	
       1218616.519776782	       6199641.012499121									20				20096																		0	10	
       1218701.4336200978	       6199603.963911571									20				20096																		0	10	
       1218594.1564375928	       6199673.1529990295									20				20096																		0	10	
       1218604.9824469911	       6199644.135557737									20				20096																		0	10	
       1218366.3903307314	       6199693.164349196									20				20096																		0	10	
       1218573.2759877094	       6199668.5920725865									20				20096																		0	10	
       1218449.3529049957	       6199699.425781989									20				20096																		0	10	
       1218675.6681710056	       6199628.421942247									20				20096																		0	10	
       1218700.411030475	       6199617.655608571									20				20096																		0	10	
       1218582.5810435035	       6199671.547029259									20				20096																		0	10	
       1218369.8407520563	       6199677.030867473									20				20096																		0	10	
       1218268.3622146798	       6199624.6696386505									20				20096																		0	10	
       1218651.870198834	       6199635.614613365									20				20096																		0	10	
       1218247.5578525884	       6199527.151518071									20				20096																		0	10	
